Mach,CD Power-Off,CD Power-On
24.23,0.184059614,0.18371426
24.24,0.184057424,0.183712346
24.25,0.184055247,0.183710444
24.26,0.184053061,0.183708534
24.27,0.184050888,0.183706636
24.28,0.184048697,0.18370472
24.29,0.184046528,0.183702826
24.3,0.184044352,0.183700924
24.31,0.184042188,0.183699034
24.32,0.184040016,0.183697136
24.33,0.184037856,0.183695249
24.34,0.184035689,0.183693355
24.35,0.184033524,0.183691463
24.36,0.184031372,0.183689582
24.37,0.184029211,0.183687694
24.38,0.184027063,0.183685818
24.39,0.184024918,0.183683943
24.4,0.184022764,0.183682061
24.41,0.184020623,0.18368019
24.42,0.184018474,0.183678311
24.43,0.184016337,0.183676445
24.44,0.184014192,0.18367457
24.45,0.18401206,0.183672707
24.46,0.18400993,0.183670846
24.47,0.184007792,0.183668977
24.48,0.184005667,0.18366712
24.49,0.184003533,0.183665255
24.5,0.184001412,0.183663401
24.51,0.183999293,0.18366155
24.52,0.183997177,0.1836597
24.53,0.183995052,0.183657843
24.54,0.18399294,0.183655997
24.55,0.18399083,0.183654154
24.56,0.183988722,0.183652311
24.57,0.183986617,0.183650472
24.58,0.183984513,0.183648633
24.59,0.183982402,0.183646787
24.6,0.183980303,0.183644953
24.61,0.183978196,0.18364311
24.62,0.183976102,0.18364128
24.63,0.18397402,0.183639461
24.64,0.183971919,0.183637624
24.65,0.183969831,0.183635799
24.66,0.183967745,0.183633976
24.67,0.183965662,0.183632155
24.68,0.18396358,0.183630336
24.69,0.183961501,0.183628518
24.7,0.183959424,0.183626703
24.71,0.183957349,0.183624889
24.72,0.183955276,0.183623077
24.73,0.183953195,0.183621257
24.74,0.183951137,0.183619459
24.75,0.18394907,0.183617652
24.76,0.183947006,0.183615847
24.77,0.183944944,0.183614045
24.78,0.183942884,0.183612244
24.79,0.183940826,0.183610445
24.8,0.18393877,0.183608648
24.81,0.183936717,0.183606852
24.82,0.183934665,0.183605059
24.83,0.183932616,0.183603267
24.84,0.183930579,0.183601487
24.85,0.183928534,0.183599699
24.86,0.183926491,0.183597912
24.87,0.18392445,0.183596128
24.88,0.183922411,0.183594345
24.89,0.183920385,0.183592574
24.9,0.18391835,0.183590795
24.91,0.183916318,0.183589018
24.92,0.183914288,0.183587243
24.93,0.183912259,0.183585469
24.94,0.183910243,0.183583707
24.95,0.183908219,0.183581937
24.96,0.183906197,0.183580169
24.97,0.183904187,0.183578412
24.98,0.183902169,0.183576647
24.99,0.183900154,0.183574884
25,0.18389814,0.183573123
0.01,0.313118715,0.304760824
0.02,0.364203481,0.35584559
0.03,0.375136315,0.366778424
0.04,0.377673298,0.369315407
0.05,0.377551221,0.36919333
0.06,0.376431518,0.368073627
0.07,0.374922401,0.36656451
0.08,0.373278205,0.364920314
0.09,0.371613613,0.363255722
0.1,0.370901873,0.362543982
0.11,0.370870604,0.362512713
0.12,0.370839354,0.362481463
0.13,0.370808121,0.36245023
0.14,0.370776906,0.362419015
0.15,0.370745709,0.362387818
0.16,0.37071453,0.362356639
0.17,0.370683369,0.362325479
0.18,0.370652228,0.362294337
0.19,0.370621104,0.362263214
0.2,0.37059,0.362232109
0.21,0.370558915,0.362201024
0.22,0.370527849,0.362169958
0.23,0.370496802,0.362138911
0.24,0.370465774,0.362107883
0.25,0.370434766,0.362076875
0.26,0.370533243,0.362175352
0.27,0.370631757,0.362273866
0.28,0.370730273,0.362372382
0.29,0.37082881,0.362470919
0.3,0.370927384,0.362569493
0.31,0.371025961,0.36266807
0.32,0.371124576,0.362766685
0.33,0.371223194,0.362865303
0.34,0.371321833,0.362963942
0.35,0.371420509,0.363062618
0.36,0.37151919,0.363161299
0.37,0.371617891,0.36326
0.38,0.371716631,0.36335874
0.39,0.371815375,0.363457484
0.4,0.371914157,0.363556266
0.41,0.372012944,0.363655053
0.42,0.372111752,0.363753861
0.43,0.372210599,0.363852708
0.44,0.372309467,0.363951576
0.45,0.37240834,0.364050449
0.46,0.372507236,0.364149345
0.47,0.37260617,0.364248279
0.48,0.37270511,0.364347219
0.49,0.372804071,0.36444618
0.5,0.372903072,0.364545181
0.51,0.373002079,0.364644188
0.52,0.373101124,0.364743233
0.53,0.373200176,0.364842285
0.54,0.37329925,0.364941359
0.55,0.373398364,0.365040473
0.56,0.373497483,0.365139592
0.57,0.373596626,0.365238735
0.58,0.373695808,0.365337917
0.59,0.373795013,0.365267055
0.6,0.373894225,0.365196199
0.61,0.374227745,0.365359651
0.62,0.374552887,0.365514725
0.63,0.374878052,0.365669823
0.64,0.37520324,0.365824944
0.65,0.375528436,0.365980072
0.66,0.375853671,0.36613524
0.67,0.37617893,0.366290431
0.68,0.376504213,0.366445647
0.69,0.37682952,0.366600886
0.7,0.37715485,0.366756149
0.71,0.377480205,0.366911435
0.72,0.377805583,0.367066746
0.73,0.378130985,0.36722208
0.74,0.378456411,0.367377439
0.75,0.378781861,0.367532821
0.76,0.379107335,0.367688228
0.77,0.379432817,0.367843642
0.78,0.37975834,0.367999097
0.79,0.380083887,0.368154577
0.8,0.380409458,0.368310081
0.81,0.380735054,0.368465609
0.82,0.381060674,0.368621161
0.83,0.381386319,0.368776739
0.84,0.381711988,0.36893234
0.85,0.382037682,0.369087966
0.86,0.382363383,0.3692436
0.87,0.382689143,0.369399293
0.88,0.383014894,0.369554976
0.89,0.383340686,0.369710701
0.9,0.383666504,0.36986645
0.91,0.386528615,0.372634721
0.92,0.39442115,0.380245735
0.93,0.408022152,0.393249265
0.94,0.423558803,0.408013252
0.95,0.439095453,0.422777238
0.96,0.454632104,0.437541225
0.97,0.470168755,0.452305212
0.98,0.485705406,0.467069199
0.99,0.501242056,0.481833186
1,0.516778707,0.496597173
1.01,0.532315358,0.51136116
1.02,0.547852009,0.526125147
1.03,0.563388659,0.540889134
1.04,0.57892531,0.555653121
1.05,0.594461961,0.570417108
1.06,0.593910677,0.569967688
1.07,0.593357245,0.569516119
1.08,0.592803239,0.569063977
1.09,0.592249858,0.568612458
1.1,0.591698078,0.568162542
1.11,0.591148566,0.567714894
1.12,0.590459045,0.567127236
1.13,0.589730835,0.56650089
1.14,0.589068646,0.565940564
1.15,0.588463755,0.565437537
1.16,0.587372747,0.564448391
1.17,0.586299946,0.563477454
1.18,0.585260653,0.562540024
1.19,0.584045601,0.561426835
1.2,0.58233289,0.559749776
1.21,0.580655912,0.558072799
1.22,0.579013612,0.556430499
1.23,0.57740506,0.554821947
1.24,0.575829471,0.553246358
1.25,0.574286166,0.551703053
1.26,0.572774549,0.550191436
1.27,0.571294074,0.548710961
1.28,0.569844264,0.547261151
1.29,0.568424635,0.545841522
1.3,0.567034829,0.544451716
1.31,0.565674451,0.543091338
1.32,0.564343144,0.541760031
1.33,0.563040597,0.540457484
1.34,0.561766509,0.539183396
1.35,0.560520604,0.537937491
1.36,0.559302608,0.536719495
1.37,0.558112266,0.535529153
1.38,0.556949369,0.534366256
1.39,0.55581368,0.533230567
1.4,0.554704988,0.532121875
1.41,0.553623095,0.531039982
1.42,0.552567836,0.529984722
1.43,0.551539027,0.528955914
1.44,0.550536487,0.527953374
1.45,0.549560071,0.526976958
1.46,0.548609636,0.526026523
1.47,0.547685017,0.525101904
1.48,0.546786115,0.524203002
1.49,0.545912792,0.523329679
1.5,0.545064931,0.522481818
1.51,0.544242374,0.521659261
1.52,0.543445095,0.520861982
1.53,0.542672928,0.520089815
1.54,0.541925832,0.519342719
1.55,0.541203673,0.51862056
1.56,0.540506392,0.517923279
1.57,0.539833909,0.517250796
1.58,0.538800781,0.516217667
1.59,0.537065672,0.514482559
1.6,0.535341672,0.512758559
1.61,0.533628678,0.511045565
1.62,0.531926618,0.509343505
1.63,0.530235348,0.507652235
1.64,0.528554762,0.505971649
1.65,0.526884714,0.504301601
1.66,0.525225121,0.502642008
1.67,0.523575812,0.500992699
1.68,0.5219367,0.499353587
1.69,0.520307577,0.497724464
1.7,0.518688386,0.496105273
1.71,0.517078944,0.494495831
1.72,0.515479128,0.492896015
1.73,0.51388879,0.491305677
1.74,0.512307813,0.4897247
1.75,0.51073605,0.488152937
1.76,0.509173364,0.486590251
1.77,0.507619657,0.485036544
1.78,0.506074767,0.483491654
1.79,0.504538556,0.481955443
1.8,0.503010916,0.480427803
1.81,0.501491736,0.478908623
1.82,0.499980866,0.477397753
1.83,0.498478209,0.475895096
1.84,0.496983595,0.474400482
1.85,0.495496991,0.472913878
1.86,0.494018224,0.471435111
1.87,0.492547205,0.469964092
1.88,0.491083793,0.46850068
1.89,0.489627923,0.46704481
1.9,0.488179457,0.465596344
1.91,0.486738304,0.464155191
1.92,0.485304344,0.462721231
1.93,0.483877502,0.461294389
1.94,0.482457686,0.459874573
1.95,0.481044777,0.458461664
1.96,0.479638683,0.45705557
1.97,0.478239323,0.45565621
1.98,0.476846608,0.45420556
1.99,0.475460435,0.452761452
2,0.474080725,0.451323807
2.01,0.472831545,0.450016693
2.02,0.471588932,0.448716144
2.03,0.470357669,0.447426947
2.04,0.469134196,0.446145539
2.05,0.467918403,0.444871811
2.06,0.466710229,0.443605702
2.07,0.465509594,0.442347133
2.08,0.464316392,0.441095997
2.09,0.463130518,0.439852187
2.1,0.461951935,0.438615669
2.11,0.460780548,0.437386348
2.12,0.459616253,0.436164118
2.13,0.458458975,0.434948905
2.14,0.457308668,0.433740663
2.15,0.456165242,0.432539303
2.16,0.455028601,0.431344726
2.17,0.453898687,0.430156877
2.18,0.452775449,0.428975705
2.19,0.451658795,0.427801116
2.2,0.450548644,0.42663303
2.21,0.449444949,0.4254714
2.22,0.448347632,0.424316149
2.23,0.447256628,0.42316721
2.24,0.446171891,0.422024538
2.25,0.445093309,0.420888021
2.26,0.444020876,0.419757653
2.27,0.442954507,0.41863335
2.28,0.44189413,0.417515038
2.29,0.440839675,0.416402648
2.3,0.439791119,0.415296157
2.31,0.438748366,0.414195469
2.32,0.437711382,0.413100551
2.33,0.436680091,0.412011325
2.34,0.435654448,0.410927747
2.35,0.434634395,0.409849759
2.36,0.43361988,0.40877731
2.37,0.432610812,0.407710307
2.38,0.431607193,0.406648753
2.39,0.430608938,0.405592563
2.4,0.429615992,0.404541682
2.41,0.428628304,0.40349606
2.42,0.427645831,0.402455652
2.43,0.426668508,0.401420394
2.44,0.425696293,0.400390244
2.45,0.424729118,0.399365134
2.46,0.423766954,0.398520762
2.47,0.422809744,0.397681343
2.48,0.421857426,0.396846816
2.49,0.420909943,0.396017124
2.5,0.419967279,0.395192251
2.51,0.419029369,0.394372132
2.52,0.418096152,0.393556706
2.53,0.417167586,0.392745932
2.54,0.416243617,0.391939754
2.55,0.415324223,0.391138151
2.56,0.414409329,0.390341048
2.57,0.413498884,0.389548394
2.58,0.412592856,0.388760157
2.59,0.411691206,0.387976298
2.6,0.410793857,0.387196741
2.61,0.409900786,0.386421461
2.62,0.409011949,0.385650414
2.63,0.408127282,0.384883539
2.64,0.407246736,0.384120784
2.65,0.406370277,0.383362116
2.66,0.40549787,0.382607499
2.67,0.40462945,0.381856871
2.68,0.403764977,0.38111019
2.69,0.402904401,0.380367404
2.7,0.402047675,0.379628469
2.71,0.401194767,0.378893353
2.72,0.400345626,0.378162003
2.73,0.399500203,0.377434371
2.74,0.398658446,0.376710405
2.75,0.397820326,0.375990076
2.76,0.396985772,0.375273313
2.77,0.396154784,0.374560116
2.78,0.395327271,0.373850394
2.79,0.394503214,0.373144128
2.8,0.393682556,0.372441261
2.81,0.392865249,0.371741746
2.82,0.392051264,0.371045552
2.83,0.391240553,0.370352632
2.84,0.390433061,0.369662931
2.85,0.389628747,0.368976409
2.86,0.388827581,0.368293033
2.87,0.388028824,0.367612067
2.88,0.387232325,0.36693336
2.89,0.386438834,0.36625766
2.9,0.385648305,0.365584921
2.91,0.384860695,0.364915102
2.92,0.384075951,0.36424815
2.93,0.383294017,0.363584007
2.94,0.382514875,0.362922656
2.95,0.38173846,0.362264033
2.96,0.380964747,0.36160811
2.97,0.380193669,0.360954823
2.98,0.379428443,0.360307389
2.99,0.378663924,0.35966066
3,0.377901958,0.359016486
3.01,0.377232804,0.358407731
3.02,0.376613152,0.357848478
3.03,0.375995453,0.357291178
3.04,0.375379691,0.356735815
3.05,0.374765891,0.356182414
3.06,0.374154018,0.35563094
3.07,0.373544087,0.355081408
3.08,0.372936093,0.354533813
3.09,0.372330038,0.353988157
3.1,0.371725913,0.353444431
3.11,0.371123719,0.352902636
3.12,0.37052345,0.352362765
3.13,0.369925117,0.351824832
3.14,0.369328691,0.351288805
3.15,0.368734195,0.350754708
3.16,0.368141624,0.350222536
3.17,0.367550956,0.349692266
3.18,0.366962195,0.349163905
3.19,0.366375358,0.348637467
3.2,0.365790417,0.348112924
3.21,0.365207381,0.347590288
3.22,0.364626238,0.347069544
3.23,0.364047001,0.346550706
3.24,0.363469652,0.346033756
3.25,0.362894199,0.345518702
3.26,0.362320618,0.34500552
3.27,0.36174893,0.344494231
3.28,0.361179102,0.343984801
3.29,0.360611174,0.343477272
3.3,0.360045094,0.342971592
3.31,0.359480894,0.342467791
3.32,0.358918555,0.341965851
3.33,0.358358067,0.341465762
3.34,0.357799435,0.340967529
3.35,0.35724265,0.340471143
3.36,0.356687726,0.339976618
3.37,0.356134628,0.339483919
3.38,0.355583376,0.338993066
3.39,0.355033954,0.338504042
3.4,0.354486356,0.338016844
3.41,0.353940583,0.337531469
3.42,0.353396623,0.337047908
3.43,0.352854482,0.336566167
3.44,0.352314155,0.336086239
3.45,0.351775631,0.335608113
3.46,0.351238903,0.335131785
3.47,0.350703972,0.334657253
3.48,0.350170821,0.334184501
3.49,0.349639469,0.333713548
3.5,0.349109892,0.33324437
3.51,0.348582079,0.332776956
3.52,0.348056044,0.33231132
3.53,0.347531774,0.331847449
3.54,0.347009248,0.331385322
3.55,0.346488502,0.330924975
3.56,0.345969486,0.330466357
3.57,0.345452204,0.330009475
3.58,0.344936678,0.329554347
3.59,0.34442286,0.329100929
3.6,0.343910771,0.328649239
3.61,0.34340042,0.328199287
3.62,0.342891763,0.327751029
3.63,0.342384838,0.327304503
3.64,0.341877141,0.326857205
3.65,0.341363927,0.326404389
3.66,0.340852414,0.325953276
3.67,0.34034256,0.325503821
3.68,0.339834384,0.325056043
3.69,0.339327876,0.324609935
3.7,0.338823008,0.324165465
3.71,0.338319806,0.323722663
3.72,0.337818242,0.323281498
3.73,0.337318319,0.322841974
3.74,0.33682005,0.322404104
3.75,0.336323389,0.321967841
3.76,0.335828345,0.321533196
3.77,0.335334927,0.321100177
3.78,0.334843116,0.320668766
3.79,0.334352915,0.320238964
3.8,0.333864312,0.319810759
3.81,0.333377288,0.319384135
3.82,0.332891856,0.318959102
3.83,0.332408004,0.318535649
3.84,0.331925713,0.318113757
3.85,0.331445001,0.317693444
3.86,0.330965849,0.317253273
3.87,0.330488246,0.316814651
3.88,0.330012178,0.316377565
3.89,0.329537659,0.315942026
3.9,0.32906468,0.315508029
3.91,0.328593219,0.315075549
3.92,0.328123279,0.314644591
3.93,0.327654861,0.314215153
3.94,0.327187937,0.313787211
3.95,0.326722535,0.31336079
3.96,0.326258603,0.312935839
3.97,0.32579616,0.312512377
3.98,0.325335209,0.312090408
3.99,0.324875717,0.311669897
4,0.324417704,0.311250865
4.01,0.323972763,0.310844905
4.02,0.323529244,0.310440368
4.03,0.323087137,0.310037242
4.04,0.322646421,0.309635507
4.05,0.322207106,0.309235174
4.06,0.321769189,0.308836238
4.07,0.321332636,0.308438666
4.08,0.320897476,0.308042487
4.09,0.320463667,0.307647659
4.1,0.320031221,0.307254195
4.11,0.319600133,0.306862087
4.12,0.319170391,0.306471327
4.13,0.318741995,0.306081912
4.14,0.318314927,0.305693826
4.15,0.317889189,0.305307069
4.16,0.317464766,0.304921627
4.17,0.317041666,0.304537509
4.18,0.316619854,0.304154677
4.19,0.316199365,0.30377317
4.2,0.315780154,0.30339294
4.21,0.315362224,0.303013992
4.22,0.31494558,0.302636328
4.23,0.3145302,0.30225993
4.24,0.314116094,0.301884805
4.25,0.313703244,0.301510936
4.26,0.313291631,0.301138305
4.27,0.312881278,0.300766932
4.28,0.31247214,0.300396776
4.29,0.31206424,0.300027857
4.3,0.311657572,0.29966017
4.31,0.311252097,0.299293677
4.32,0.310847851,0.298928412
4.33,0.310444796,0.298564338
4.34,0.310042925,0.298201449
4.35,0.309642251,0.297839756
4.36,0.309242748,0.297479233
4.37,0.30884441,0.297119878
4.38,0.308447248,0.296761696
4.39,0.308051237,0.296409836
4.4,0.307656376,0.296070973
4.41,0.307262656,0.295732908
4.42,0.306870063,0.295395631
4.43,0.306478613,0.295059159
4.44,0.306088268,0.294723459
4.45,0.305699031,0.294388536
4.46,0.305310919,0.294054407
4.47,0.304923889,0.293721035
4.48,0.304537958,0.293388438
4.49,0.304153112,0.293056604
4.5,0.303769323,0.292725509
4.51,0.303386623,0.292395185
4.52,0.303004973,0.292065598
4.53,0.302624374,0.291736749
4.54,0.302244835,0.291408651
4.55,0.301866323,0.291081272
4.56,0.301488851,0.290754629
4.57,0.301112385,0.290428689
4.58,0.300736946,0.290103477
4.59,0.300362518,0.289778977
4.6,0.299989094,0.289455186
4.61,0.299616646,0.289132077
4.62,0.299245208,0.288809686
4.63,0.298874738,0.288487975
4.64,0.298505248,0.288166957
4.65,0.298136713,0.287846608
4.66,0.297769128,0.287526927
4.67,0.297402508,0.28720793
4.68,0.297036824,0.286889591
4.69,0.296672062,0.286571897
4.7,0.296308249,0.286254878
4.71,0.29594533,0.285938481
4.72,0.295583351,0.285622754
4.73,0.295222251,0.285307635
4.74,0.294862056,0.284993158
4.75,0.294502767,0.28467932
4.76,0.294144334,0.284366077
4.77,0.293786786,0.284053458
4.78,0.293430113,0.283741454
4.79,0.293074287,0.283430041
4.8,0.29271932,0.283119233
4.81,0.292365197,0.282809015
4.82,0.292011897,0.282499369
4.83,0.291659451,0.282190328
4.84,0.291307812,0.281881846
4.85,0.290956978,0.281573923
4.86,0.290606973,0.281266585
4.87,0.290257755,0.280959792
4.88,0.289909333,0.280653553
4.89,0.289561682,0.280347848
4.9,0.289214821,0.280042695
4.91,0.288868731,0.279738078
4.92,0.288523393,0.279433979
4.93,0.288178801,0.279130394
4.94,0.287834981,0.278827351
4.95,0.287491882,0.2785248
4.96,0.287149527,0.278222766
4.97,0.286807889,0.277921223
4.98,0.28646696,0.277620166
4.99,0.286126753,0.277319608
5,0.285787234,0.277019517
5.01,0.285497216,0.276768707
5.02,0.285172229,0.276482712
5.03,0.284848161,0.276197419
5.04,0.284525019,0.275912838
5.05,0.284202765,0.275628931
5.06,0.2838814,0.275345702
5.07,0.283560935,0.275063164
5.08,0.283241339,0.274781285
5.09,0.282922605,0.27450006
5.1,0.282604723,0.274219483
5.11,0.282287693,0.273939553
5.12,0.2819715,0.273660256
5.13,0.281656129,0.273381581
5.14,0.281341589,0.273103536
5.15,0.281027853,0.272826097
5.16,0.280714916,0.272549259
5.17,0.280402779,0.272273026
5.18,0.280091412,0.271997367
5.19,0.279780816,0.271722286
5.2,0.279470992,0.271447785
5.21,0.279161922,0.271173848
5.22,0.278853589,0.270900458
5.23,0.27854601,0.270627635
5.24,0.27823914,0.270355333
5.25,0.277933005,0.270083581
5.26,0.277627563,0.269812337
5.27,0.277322832,0.269541622
5.28,0.277018802,0.269271425
5.29,0.276715433,0.26900171
5.3,0.276412751,0.268732502
5.31,0.276110734,0.268463781
5.32,0.275809367,0.268195533
